/D (x=0.8) X,/D (x=0.8) Y,/CK (x=0.8) X,/CK (x=0.8) Y,/QD (x=0.8) X,/QD (x=0.8) Y
1.945141183413722e-07,0,1.945141183413722e-07,0.4705326902202014,1.945141183413722e-07,-0.0009587311315796259
1.945171892618872e-07,0,1.945171892618872e-07,0.2248590490238908,1.945171892618872e-07,-0.0003019979113271884
1.945185946309436e-07,0,1.945185946309436e-07,0.1124295245098664,1.945185946309436e-07,0.0003036123849278732
1.9452e-07,0,1.9452e-07,0,1.9452e-07,0.001190110415114976
1.945200966030953e-07,0,1.945200966030953e-07,0,1.945200966030953e-07,0.001316324773218589
1.94520289809286e-07,0,1.94520289809286e-07,0,1.94520289809286e-07,0.001617285392273025
1.945206762216673e-07,0,1.945206762216673e-07,0,1.945206762216673e-07,0.002106419463023124
1.945207674161063e-07,0,1.945207674161063e-07,0,1.945207674161063e-07,0.002195016309677751
1.945209498049842e-07,0,1.945209498049842e-07,0,1.945209498049842e-07,0.002355232375251357
1.945213145827401e-07,0,1.945213145827401e-07,0,1.945213145827401e-07,0.00259181782961824
1.945218318231769e-07,0,1.945218318231769e-07,0,1.945218318231769e-07,0.002783377152322284
1.945220904433954e-07,0,1.945220904433954e-07,0,1.945220904433954e-07,0.002825401322632364
1.945226076838323e-07,0,1.945226076838323e-07,0,1.945226076838323e-07,0.002840591790303044
1.945236421647061e-07,0,1.945236421647061e-07,0,1.945236421647061e-07,0.00268700409912469
1.945257111264536e-07,0,1.945257111264536e-07,0,1.945257111264536e-07,0.002124796417321239
1.945288594520197e-07,0,1.945288594520197e-07,0,1.945288594520197e-07,0.001311075931962613
1.945325855664204e-07,0,1.945325855664204e-07,0,1.945325855664204e-07,0.000693561638561498
1.945368171706872e-07,0,1.945368171706872e-07,0,1.945368171706872e-07,0.0003337819659756822
1.945412286871652e-07,0,1.945412286871652e-07,0,1.945412286871652e-07,0.0001426092743256365
1.945459699826421e-07,0,1.945459699826421e-07,0,1.945459699826421e-07,-0.0001649777723503518
1.945511199828104e-07,0,1.945511199828104e-07,0,1.945511199828104e-07,-0.000836200018435257
1.945563597987927e-07,0,1.945563597987927e-07,0,1.945563597987927e-07,-0.001481560793975047
1.945612587598214e-07,0,1.945612587598214e-07,0,1.945612587598214e-07,-0.001719539590965507
1.945661808426873e-07,0,1.945661808426873e-07,0,1.945661808426873e-07,-0.001358266985253825
1.945717939378209e-07,0,1.945717939378209e-07,0,1.945717939378209e-07,-0.0006269727297849893
1.945779841766067e-07,0,1.945779841766067e-07,0,1.945779841766067e-07,0.0001334022648365119
1.945848907539413e-07,0,1.945848907539413e-07,0,1.945848907539413e-07,0.0004214971240933211
1.945946262123592e-07,0,1.945946262123592e-07,0,1.945946262123592e-07,0.0002742221918472419
1.946036536601908e-07,0,1.946036536601908e-07,0,1.946036536601908e-07,9.529300403930227e-05
1.94613178805854e-07,0,1.94613178805854e-07,0,1.94613178805854e-07,2.518007066070414e-05
1.946244009878061e-07,0,1.946244009878061e-07,0,1.946244009878061e-07,1.143314422248596e-05
1.946399839775787e-07,0,1.946399839775787e-07,0,1.946399839775787e-07,1.682789622563956e-07
1.946627367979012e-07,0,1.946627367979012e-07,0,1.946627367979012e-07,1.387985796267064e-06
1.946991979329685e-07,0,1.946991979329685e-07,0,1.946991979329685e-07,-7.355030945863974e-07
1.947520668611085e-07,0,1.947520668611085e-07,0,1.947520668611085e-07,7.998421233311847e-07
1.948212440480639e-07,0,1.948212440480639e-07,0,1.948212440480639e-07,-7.362078876988913e-07
1.949118765785685e-07,0,1.949118765785685e-07,0,1.949118765785685e-07,6.749312966667288e-07
1.95e-07,0,1.95e-07,0,1.95e-07,-6.848118742051129e-07
1.950000390625e-07,0,1.950000390625e-07,0.00312499999915982,1.950000390625e-07,1.710629113140411e-05
1.950001171875e-07,0,1.950001171875e-07,0.009374999999597041,1.950001171875e-07,6.116991992438557e-05
1.950002734375e-07,0,1.950002734375e-07,0.02187500000047149,1.950002734375e-07,0.000173923872561473
1.950004532234532e-07,0,1.950004532234532e-07,0.0362578762546512,1.950004532234532e-07,0.000273202136784394
1.950007152939695e-07,0,1.950007152939695e-07,0.05722351755952428,1.950007152939695e-07,0.0003955241230598199
1.950012196560553e-07,0,1.950012196560553e-07,0.09757248442628316,1.950012196560553e-07,0.0005587437954111331
1.950020559801189e-07,0,1.950020559801189e-07,0.1644784095119626,1.950020559801189e-07,0.0006800589752792432
1.950035771235558e-07,0,1.950035771235558e-07,0.2861698844609354,1.950035771235558e-07,0.0006239177662071882
1.950058712557455e-07,0,1.950058712557455e-07,0.4697004596426677,1.950058712557455e-07,0.0002989707619473316
1.950079356278728e-07,0,1.950079356278728e-07,0.6348502298223169,1.950079356278728e-07,1.645523329902367e-05
1.950089678139364e-07,0,1.950089678139364e-07,0.7174251149110826,1.950089678139364e-07,-6.952183426827171e-05
1.9501e-07,0,1.9501e-07,0.7999999999998485,1.9501e-07,-0.0001365654374081197
1.950101043771333e-07,0,1.950101043771333e-07,0.8,1.950101043771333e-07,-0.0002559703610551761
1.950101565657e-07,0,1.950101565657e-07,0.8,1.950101565657e-07,-0.0003076125414966636
1.950102609428333e-07,0,1.950102609428333e-07,0.8,1.950102609428333e-07,-0.0004084890012523402
1.950104696971e-07,0,1.950104696971e-07,0.8,1.950104696971e-07,-0.0005812644814315384
1.950107957621573e-07,0,1.950107957621573e-07,0.8,1.950107957621573e-07,-0.0007911093187636914
1.950114478922718e-07,0,1.950114478922718e-07,0.8,1.950114478922718e-07,-0.001012161532613365
1.95012752152501e-07,0,1.95012752152501e-07,0.8,1.95012752152501e-07,-0.001022095596121549
1.950149151283469e-07,0,1.950149151283469e-07,0.8,1.950149151283469e-07,-0.0006376786899882994
1.950176884295578e-07,0,1.950176884295578e-07,0.8,1.950176884295578e-07,-0.0001507934743172439
1.950211487082762e-07,0,1.950211487082762e-07,0.8,1.950211487082762e-07,0.0001177886657443934
1.95025453056086e-07,0,1.95025453056086e-07,0.8,1.95025453056086e-07,0.0001589668998606537
1.950310142473799e-07,0,1.950310142473799e-07,0.8,1.950310142473799e-07,0.000103515161005144
1.95037809868662e-07,0,1.95037809868662e-07,0.8,1.95037809868662e-07,4.804310612370034e-05
1.950428429641332e-07,0,1.950428429641332e-07,0.8,1.950428429641332e-07,2.330870126452542e-05
1.950482574256925e-07,0,1.950482574256925e-07,0.8,1.950482574256925e-07,8.142125733378701e-06
1.950527102259748e-07,0,1.950527102259748e-07,0.8,1.950527102259748e-07,3.783790260794542e-06
1.950555771341077e-07,0,1.950555771341077e-07,0.8,1.950555771341077e-07,3.132807493087011e-06
1.950596744644853e-07,0,1.950596744644853e-07,0.8,1.950596744644853e-07,-1.435553186230063e-06
1.950625430154592e-07,0,1.950625430154592e-07,0.8,1.950625430154592e-07,-2.601825258770797e-06
1.950661670721199e-07,0,1.950661670721199e-07,0.8,1.950661670721199e-07,-2.125401107155577e-06
1.950699837019157e-07,0,1.950699837019157e-07,0.8,1.950699837019157e-07,-2.218413596398591e-06
1.950739082655598e-07,0,1.950739082655598e-07,0.8,1.950739082655598e-07,-1.314355682750223e-06
1.950791577484841e-07,0,1.950791577484841e-07,0.8,1.950791577484841e-07,-1.565264516942286e-06
1.950863824904343e-07,0,1.950863824904343e-07,0.8,1.950863824904343e-07,-9.296086324566784e-07
1.950966795809966e-07,0,1.950966795809966e-07,0.8,1.950966795809966e-07,-1.025428004079296e-06
1.951091366597115e-07,0,1.951091366597115e-07,0.8,1.951091366597115e-07,-2.840745491663611e-07
1.951249170843353e-07,0,1.951249170843353e-07,0.8,1.951249170843353e-07,-1.745266290541257e-07
1.951465405231414e-07,0,1.951465405231414e-07,0.8,1.951465405231414e-07,1.954340889625216e-07
1.951819752986296e-07,0,1.951819752986296e-07,0.8,1.951819752986296e-07,-1.320495979998395e-07
1.9525083103664e-07,0,1.9525083103664e-07,0.8,1.9525083103664e-07,2.270523687046919e-07
1.95388542512661e-07,0,1.95388542512661e-07,0.8,1.95388542512661e-07,-1.454363924930574e-07
1.9551e-07,0,1.9551e-07,0.8,1.9551e-07,2.355800589232521e-07
1.955100390625e-07,0,1.955100390625e-07,0.7968749999990452,1.955100390625e-07,-2.928375323106993e-05
1.955101171875e-07,0,1.955101171875e-07,0.790624999998608,1.955101171875e-07,-8.768537627165581e-05
1.9551015625e-07,0,1.9551015625e-07,0.7874999999983894,1.9551015625e-07,-0.0001208136907400545
1.95510234375e-07,0,1.95510234375e-07,0.7812499999979522,1.95510234375e-07,-0.0001817619724526346
1.95510390625e-07,0,1.95510390625e-07,0.7687499999970777,1.95510390625e-07,-0.0003415280739244749
1.955106391438547e-07,0,1.955106391438547e-07,0.7488684916218643,1.955106391438547e-07,-0.0005171563144151038
1.955111361815641e-07,0,1.955111361815641e-07,0.7091054748714375,1.955111361815641e-07,-0.0007760074257278772
1.955121302569829e-07,0,1.955121302569829e-07,0.6295794413705837,1.955121302569829e-07,-0.001019545704090782
1.955141184078204e-07,0,1.955141184078204e-07,0.4705273743688764,1.955141184078204e-07,-0.0009587236121213516
1.955171893074226e-07,0,1.955171893074226e-07,0.2248554061939267,1.955171893074226e-07,-0.0003019828551040955
1.955185946537113e-07,0,1.955185946537113e-07,0.1124277030950829,1.955185946537113e-07,0.0003036246231692235
1.9552e-07,0,1.9552e-07,0,1.9552e-07,0.001190109371494005
1.955200966028504e-07,0,1.955200966028504e-07,0,1.955200966028504e-07,0.001316323403222447
1.955202898085511e-07,0,1.955202898085511e-07,0,1.955202898085511e-07,0.001617283033578761
1.955206762199526e-07,0,1.955206762199526e-07,0,1.955206762199526e-07,0.002106416409777726
1.95520767412477e-07,0,1.95520767412477e-07,0,1.95520767412477e-07,0.00219501159389496
1.955209497975256e-07,0,1.955209497975256e-07,0,1.955209497975256e-07,0.002355225239280505
1.955213145676229e-07,0,1.955213145676229e-07,0,1.955213145676229e-07,0.002591808875631378
1.955218301834085e-07,0,1.955218301834085e-07,0,1.955218301834085e-07,0.002782974786034331
1.955220879913013e-07,0,1.955220879913013e-07,0,1.955220879913013e-07,0.002825090800346399
1.955226036070868e-07,0,1.955226036070868e-07,0,1.955226036070868e-07,0.002840767037677167
1.955236348386579e-07,0,1.955236348386579e-07,0,1.955236348386579e-07,0.002688625485601776
1.955256973018002e-07,0,1.955256973018002e-07,0,1.955256973018002e-07,0.002128790590213939
1.955288423169334e-07,0,1.955288423169334e-07,0,1.955288423169334e-07,0.0013147913417635
1.955325647406228e-07,0,1.955325647406228e-07,0,1.955325647406228e-07,0.0006961066048925483
1.955368000394283e-07,0,1.955368000394283e-07,0,1.955368000394283e-07,0.0003347016529268479
1.955412063003497e-07,0,1.955412063003497e-07,0,1.955412063003497e-07,0.0001436116694677704
1.955459434341098e-07,0,1.955459434341098e-07,0,1.955459434341098e-07,-0.0001625162611703085
1.955510917648629e-07,0,1.955510917648629e-07,0,1.955510917648629e-07,-0.0008321095245866268
1.955563274929187e-07,0,1.955563274929187e-07,0,1.955563274929187e-07,-0.001478463393713162
1.955612180052254e-07,0,1.955612180052254e-07,0,1.955612180052254e-07,-0.001719758199732702
1.955661383485518e-07,0,1.955661383485518e-07,0,1.955661383485518e-07,-0.001363313322738935
1.955717470858852e-07,0,1.955717470858852e-07,0,1.955717470858852e-07,-0.0006335354314747098
1.955779343777385e-07,0,1.955779343777385e-07,0,1.955779343777385e-07,0.0001291444367259484
1.955848306345677e-07,0,1.955848306345677e-07,0,1.955848306345677e-07,0.0004210433354591407
1.955945737202161e-07,0,1.955945737202161e-07,0,1.955945737202161e-07,0.0002757316490664483
1.95603612358295e-07,0,1.95603612358295e-07,0,1.95603612358295e-07,9.569620646996911e-05
1.956131304782386e-07,0,1.956131304782386e-07,0,1.956131304782386e-07,2.52810633264337e-05
1.956243367696838e-07,0,1.956243367696838e-07,0,1.956243367696838e-07,1.151246299669663e-05
1.956398904236668e-07,0,1.956398904236668e-07,0,1.956398904236668e-07,1.778646409976305e-07
1.956626006256014e-07,0,1.956626006256014e-07,0,1.956626006256014e-07,1.39079015870621e-06
1.956989740766984e-07,0,1.956989740766984e-07,0,1.956989740766984e-07,-7.359630877052733e-07
1.957517857717609e-07,0,1.957517857717609e-07,0,1.957517857717609e-07,7.997239467747099e-07
1.95820865940106e-07,0,1.95820865940106e-07,0,1.95820865940106e-07,-7.368880767290571e-07
1.959113840436197e-07,0,1.959113840436197e-07,0,1.959113840436197e-07,6.74202412308467e-07
1.96e-07,0,1.96e-07,0,1.96e-07,-6.854290185299313e-07
1.960000390625e-07,0,1.960000390625e-07,0.003124999998895121,1.960000390625e-07,1.710469573525878e-05
1.960001171875e-07,0,1.960001171875e-07,0.009374999999332343,1.960001171875e-07,6.116827259223895e-05
1.960002734375e-07,0,1.960002734375e-07,0.02187500000020679,1.960002734375e-07,0.0001739223880968449
1.960004532209698e-07,0,1.960004532209698e-07,0.03625767758492631,1.960004532209698e-07,0.0002731993476047555
1.96000715290429e-07,0,1.96000715290429e-07,0.05722323431779476,1.96000715290429e-07,0.0003955214071168195
1.960012196487922e-07,0,1.960012196487922e-07,0.09757190337835732,1.960012196487922e-07,0.0005587409110150561
1.960020559661008e-07,0,1.960020559661008e-07,0.1644772880612516,1.960020559661008e-07,0.0006800573737450269
1.96003577086739e-07,0,1.96003577086739e-07,0.2861669391174724,1.96003577086739e-07,0.0006239205979512734
1.960058712169184e-07,0,1.960058712169184e-07,0.4696973534709415,1.960058712169184e-07,0.0002989759663874935
1.960079356084592e-07,0,1.960079356084592e-07,0.6348486767342039,1.960079356084592e-07,1.645561825736674e-05
1.960089678042296e-07,0,1.960089678042296e-07,0.7174243383679526,1.960089678042296e-07,-6.952323947649909e-05
1.9601e-07,0,1.9601e-07,0.7999999999995837,1.9601e-07,-0.0001365685287367575
1.960101043775188e-07,0,1.960101043775188e-07,0.8,1.960101043775188e-07,-0.0002559742671658885
1.960101565662782e-07,0,1.960101565662782e-07,0.8,1.960101565662782e-07,-0.0003076166085141638
1.960102609437969e-07,0,1.960102609437969e-07,0.8,1.960102609437969e-07,-0.0004084933187188056
1.960104696988345e-07,0,1.960104696988345e-07,0.8,1.960104696988345e-07,-0.0005812690638650242
1.960107957659296e-07,0,1.960107957659296e-07,0.8,1.960107957659296e-07,-0.000791114262175839
1.960114479001199e-07,0,1.960114479001199e-07,0.8,1.960114479001199e-07,-0.001012164015060779
1.960127521685005e-07,0,1.960127521685005e-07,0.8,1.960127521685005e-07,-0.001022093341258986
1.96014915147973e-07,0,1.96014915147973e-07,0.8,1.96014915147973e-07,-0.0006376714016130474
1.960176884522267e-07,0,1.960176884522267e-07,0.8,1.960176884522267e-07,-0.0001507863605675599
1.96021148739634e-07,0,1.96021148739634e-07,0.8,1.96021148739634e-07,0.0001177920468818882
1.960254530856071e-07,0,1.960254530856071e-07,0.8,1.960254530856071e-07,0.0001589668653967236
1.96031014279721e-07,0,1.96031014279721e-07,0.8,1.96031014279721e-07,0.0001035126737361593
1.96037805677131e-07,0,1.96037805677131e-07,0.8,1.96037805677131e-07,4.806700773374812e-05
1.960428385507165e-07,0,1.960428385507165e-07,0.8,1.960428385507165e-07,2.332605318056323e-05
1.960482532961457e-07,0,1.960482532961457e-07,0.8,1.960482532961457e-07,8.152628579077836e-06
1.960527059622969e-07,0,1.960527059622969e-07,0.8,1.960527059622969e-07,3.787864708878923e-06
1.960555770174556e-07,0,1.960555770174556e-07,0.8,1.960555770174556e-07,3.131648432264149e-06
1.960596753802535e-07,0,1.960596753802535e-07,0.8,1.960596753802535e-07,-1.435378743618593e-06
1.960625445526581e-07,0,1.960625445526581e-07,0.8,1.960625445526581e-07,-2.601399586461707e-06
1.960661680077824e-07,0,1.960661680077824e-07,0.8,1.960661680077824e-07,-2.124916203136962e-06
1.960699845707173e-07,0,1.960699845707173e-07,0.8,1.960699845707173e-07,-2.218041332125699e-06
1.960739093209319e-07,0,1.960739093209319e-07,0.8,1.960739093209319e-07,-1.314125364236693e-06
1.960791593321794e-07,0,1.960791593321794e-07,0.8,1.960791593321794e-07,-1.565134605717904e-06
1.960863845312798e-07,0,1.960863845312798e-07,0.8,1.960863845312798e-07,-9.295402131588532e-07
1.960966824534216e-07,0,1.960966824534216e-07,0.8,1.960966824534216e-07,-1.025350587092965e-06
1.961091401112406e-07,0,1.961091401112406e-07,0.8,1.961091401112406e-07,-2.839448712072646e-07
1.961249216993542e-07,0,1.961249216993542e-07,0.8,1.961249216993542e-07,-1.745167156415474e-07
1.961465472562279e-07,0,1.961465472562279e-07,0.8,1.961465472562279e-07,1.954395745592249e-07
1.96181987439912e-07,0,1.96181987439912e-07,0.8,1.96181987439912e-07,-1.320680614446134e-07
1.962508585411883e-07,0,1.962508585411883e-07,0.8,1.962508585411883e-07,2.270405730589081e-07
1.963886007437409e-07,0,1.963886007437409e-07,0.8,1.963886007437409e-07,-1.45449182769487e-07
1.9651e-07,0,1.9651e-07,0.8,1.9651e-07,2.35568117545905e-07
1.965100390625e-07,0,1.965100390625e-07,0.7968749999971924,1.965100390625e-07,-2.928372072326488e-05
1.965101171875e-07,0,1.965101171875e-07,0.7906249999967552,1.965101171875e-07,-8.768543650845088e-05
1.9651015625e-07,0,1.9651015625e-07,0.7874999999965365,1.9651015625e-07,-0.0001208137389155294
1.96510234375e-07,0,1.96510234375e-07,0.7812499999960993,1.96510234375e-07,-0.0001817619075196786
1.965103906250001e-07,0,1.965103906250001e-07,0.7687499999952249,1.965103906250001e-07,-0.0003415278122288755
1.965106391476627e-07,0,1.965106391476627e-07,0.7488681869867295,1.965106391476627e-07,-0.0005171581563352499
1.965111361929879e-07,0,1.965111361929879e-07,0.7091045609697388,1.965111361929879e-07,-0.0007760110536865193
1.965121302836383e-07,0,1.965121302836383e-07,0.6295773089357576,1.965121302836383e-07,-0.001019547138003918
1.965141184649392e-07,0,1.965141184649392e-07,0.470522804867795,1.965141184649392e-07,-0.000958717143649797
1.965171893449831e-07,0,1.965171893449831e-07,0.2248524013511638,1.965171893449831e-07,-0.0003019705739982728
1.965185946724916e-07,0,1.965185946724916e-07,0.112426200672775,1.965185946724916e-07,0.0003036346495855666
1.9652e-07,0,1.9652e-07,0,1.9652e-07,0.001190108472052956
1.965200966026552e-07,0,1.965200966026552e-07,0,1.965200966026552e-07,0.001316322243014417
1.965202898079654e-07,0,1.965202898079654e-07,0,1.965202898079654e-07,0.001617281055980382
1.96520676218586e-07,0,1.96520676218586e-07,0,1.96520676218586e-07,0.002106413885851576
1.965207674095077e-07,0,1.965207674095077e-07,0,1.965207674095077e-07,0.002195007674312691
1.965209497913511e-07,0,1.965209497913511e-07,0,1.965209497913511e-07,0.00235521928650874
1.96521314555038e-07,0,1.96521314555038e-07,0,1.96521314555038e-07,0.002591801393615607
1.965218288204906e-07,0,1.965218288204906e-07,0,1.965218288204906e-07,0.002782639521777221
1.96522085953217e-07,0,1.96522085953217e-07,0,1.96522085953217e-07,0.002824831044489591
1.965226002186697e-07,0,1.965226002186697e-07,0,1.965226002186697e-07,0.002840909506801815
1.96523628749575e-07,0,1.96523628749575e-07,0,1.96523628749575e-07,0.00268996905870789
1.965256858113857e-07,0,1.965256858113857e-07,0,1.965256858113857e-07,0.002132111881800898
1.965288280718704e-07,0,1.965288280718704e-07,0,1.965288280718704e-07,0.001317887637679165
1.965325474486237e-07,0,1.965325474486237e-07,0,1.965325474486237e-07,0.0006982274953019865
1.96536785866417e-07,0,1.96536785866417e-07,0,1.96536785866417e-07,0.0003354655318691605
1.965411878126945e-07,0,1.965411878126945e-07,0,1.965411878126945e-07,0.000144438315822602
1.965459215492214e-07,0,1.965459215492214e-07,0,1.965459215492214e-07,-0.0001604969212398553
1.965510684698185e-07,0,1.965510684698185e-07,0,1.965510684698185e-07,-0.0008287374360099032
1.965563008998167e-07,0,1.965563008998167e-07,0,1.965563008998167e-07,-0.001475898639220246
1.965611844757962e-07,0,1.965611844757962e-07,0,1.965611844757962e-07,-0.001719909172207813
1.965661034597109e-07,0,1.965661034597109e-07,0,1.965661034597109e-07,-0.001367439725430096
1.965717086127451e-07,0,1.965717086127451e-07,0,1.965717086127451e-07,-0.0006389250409748733
1.96577893482552e-07,0,1.96577893482552e-07,0,1.96577893482552e-07,0.0001256221984048787
1.965847813570906e-07,0,1.965847813570906e-07,0,1.965847813570906e-07,0.0004206476272284246
1.965945309543554e-07,0,1.965945309543554e-07,0,1.965945309543554e-07,0.0002769686032418232
1.966035790386362e-07,0,1.966035790386362e-07,0,1.966035790386362e-07,9.60209722991399e-05
1.966130914832941e-07,0,1.966130914832941e-07,0,1.966130914832941e-07,2.536159673711029e-05
1.96624284878368e-07,0,1.96624284878368e-07,0,1.96624284878368e-07,1.157706878404043e-05
1.96639814772513e-07,0,1.96639814772513e-07,0,1.96639814772513e-07,1.856587920237364e-07
1.966624906866029e-07,0,1.966624906866029e-07,0,1.966624906866029e-07,1.393114960882263e-06
1.966987936310269e-07,0,1.966987936310269e-07,0,1.966987936310269e-07,-7.363682769300181e-07
1.967515592355306e-07,0,1.967515592355306e-07,0,1.967515592355306e-07,7.996490755486487e-07
1.968205608994385e-07,0,1.968205608994385e-07,0,1.968205608994385e-07,-7.374531013449005e-07
1.969109868542772e-07,0,1.969109868542772e-07,0,1.969109868542772e-07,6.736191684081707e-07
1.97e-07,0,1.97e-07,5.293955920339378e-13,1.97e-07,-6.859315194248726e-07
1.970000390625e-07,0,1.970000390625e-07,0.003125000000748006,1.970000390625e-07,1.710337364528253e-05
1.970001171875e-07,0,1.970001171875e-07,0.009375000001185229,1.970001171875e-07,6.116690796085372e-05
1.970002734375e-07,0,1.970002734375e-07,0.02187500000205967,1.970002734375e-07,0.0001739211641215619
1.970004532187347e-07,0,1.970004532187347e-07,0.03625749877388886,1.970004532187347e-07,0.000273196952848591
1.970007152873184e-07,0,1.970007152873184e-07,0.05722298547195566,1.970007152873184e-07,0.00039551909860547
1.970012196424053e-07,0,1.970012196424053e-07,0.09757139242452542,1.970012196424053e-07,0.0005587384484668276
1.970020559537959e-07,0,1.970020559537959e-07,0.1644763036752945,1.970020559537959e-07,0.0006800560240102137
1.970035770555296e-07,0,1.970035770555296e-07,0.2861644423690111,1.970035770555296e-07,0.0006239230099782814
1.970058711817817e-07,0,1.970058711817817e-07,0.469694542532549,1.970058711817817e-07,0.0002989806478931185
1.970079355908908e-07,0,1.970079355908908e-07,0.6348472712669928,1.970079355908908e-07,1.645589706775901e-05
1.970089677954454e-07,0,1.970089677954454e-07,0.7174236356331559,1.970089677954454e-07,-6.952463927451479e-05
1.9701e-07,0,1.9701e-07,0.8,1.9701e-07,-0.0001365715106946362
1.970101043778608e-07,0,1.970101043778608e-07,0.8,1.970101043778608e-07,-0.0002559780122796282
1.970101565667912e-07,0,1.970101565667912e-07,0.8,1.970101565667912e-07,-0.0003076204951600518
1.97010260944652e-07,0,1.97010260944652e-07,0.8,1.97010260944652e-07,-0.0004084974236833025
1.970104697003737e-07,0,1.970104697003737e-07,0.8,1.970104697003737e-07,-0.0005812733900694269
1.970107957692915e-07,0,1.970107957692915e-07,0.8,1.970107957692915e-07,-0.0007911188822494448
1.970114479071272e-07,0,1.970114479071272e-07,0.8,1.970114479071272e-07,-0.001012166297015342
1.970127521827984e-07,0,1.970127521827984e-07,0.8,1.970127521827984e-07,-0.001022091227772485
1.970149151656753e-07,0,1.970149151656753e-07,0.8,1.970149151656753e-07,-0.0006376645635319248
1.970176884728674e-07,0,1.970176884728674e-07,0.8,1.970176884728674e-07,-0.0001507796396934893
1.970211487680149e-07,0,1.970211487680149e-07,0.8,1.970211487680149e-07,0.0001177952064768574
1.970254531111866e-07,0,1.970254531111866e-07,0.8,1.970254531111866e-07,0.0001589667921318718
1.970310143071011e-07,0,1.970310143071011e-07,0.8,1.970310143071011e-07,0.0001035102874004759
1.970378020004955e-07,0,1.970378020004955e-07,0.8,1.970378020004955e-07,4.808781401210983e-05
1.970428346804238e-07,0,1.970428346804238e-07,0.8,1.970428346804238e-07,2.33412178803871e-05
1.97048249675633e-07,0,1.97048249675633e-07,0.8,1.97048249675633e-07,8.161897504944084e-06
1.970527022250725e-07,0,1.970527022250725e-07,0.8,1.970527022250725e-07,3.791478347915019e-06
1.97055576915339e-07,0,1.97055576915339e-07,0.8,1.97055576915339e-07,3.130665205690889e-06
1.970596761848992e-07,0,1.970596761848992e-07,0.8,1.970596761848992e-07,-1.435182265827097e-06
1.970625459020963e-07,0,1.970625459020963e-07,0.8,1.970625459020963e-07,-2.600980753379282e-06
1.970661688329919e-07,0,1.970661688329919e-07,0.8,1.970661688329919e-07,-2.12447672313521e-06
1.970699853383312e-07,0,1.970699853383312e-07,0.8,1.970699853383312e-07,-2.217700941416295e-06
1.970739102520898e-07,0,1.970739102520898e-07,0.8,1.970739102520898e-07,-1.313913152656219e-06
1.970791607293712e-07,0,1.970791607293712e-07,0.8,1.970791607293712e-07,-1.56501451797929e-06
1.970863863339131e-07,0,1.970863863339131e-07,0.8,1.970863863339131e-07,-9.29478851756194e-07
1.97096684991765e-07,0,1.97096684991765e-07,0.8,1.97096684991765e-07,-1.025282767341097e-06
1.97109143156979e-07,0,1.97109143156979e-07,0.8,1.97109143156979e-07,-2.838315073355112e-07
1.971249257688784e-07,0,1.971249257688784e-07,0.8,1.971249257688784e-07,-1.745079986883194e-07
1.97146553187794e-07,0,1.97146553187794e-07,0.8,1.97146553187794e-07,1.954440243434057e-07
1.971819981316359e-07,0,1.971819981316359e-07,0.8,1.971819981316359e-07,-1.320841913115219e-07
1.972508826817172e-07,0,1.972508826817172e-07,0.8,1.972508826817172e-07,2.270298467592339e-07
1.973886517818797e-07,0,1.973886517818797e-07,0.8,1.973886517818797e-07,-1.454603396665997e-07
1.9751e-07,0,1.9751e-07,0.8,1.9751e-07,2.355572652031625e-07
1.975100390625e-07,0,1.975100390625e-07,0.796874999997457,1.975100390625e-07,-2.928369017217163e-05
1.975101171875e-07,0,1.975101171875e-07,0.7906249999970199,1.975101171875e-07,-8.768548251946355e-05
1.9751015625e-07,0,1.9751015625e-07,0.7874999999968012,1.9751015625e-07,-0.0001208137723382308
1.97510234375e-07,0,1.97510234375e-07,0.781249999996364,1.97510234375e-07,-0.000181761838218254
1.975103906250001e-07,0,1.975103906250001e-07,0.7687499999954895,1.975103906250001e-07,-0.0003415275587102533
1.975106391509714e-07,0,1.975106391509714e-07,0.7488679222870807,1.975106391509714e-07,-0.0005171597125478191
1.975111362029141e-07,0,1.975111362029141e-07,0.7091037668702628,1.975111362029141e-07,-0.0007760141289317026
1.975121303067995e-07,0,1.975121303067995e-07,0.6295754560366271,1.975121303067995e-07,-0.001019548276781178
1.975141185145704e-07,0,1.975141185145704e-07,0.4705188343693558,1.975141185145704e-07,-0.0009587115181333844
1.97517189376187e-07,0,1.97517189376187e-07,0.2248499050415715,1.97517189376187e-07,-0.0003019604992319654
1.975185946880935e-07,0,1.975185946880935e-07,0.11242495251917,1.975185946880935e-07,0.000303642916177624
1.9752e-07,0,1.9752e-07,0,1.9752e-07,0.001190107689907913
1.975200966024992e-07,0,1.975200966024992e-07,0,1.975200966024992e-07,0.001316321251940206
1.975202898074974e-07,0,1.975202898074974e-07,0,1.975202898074974e-07,0.001617279383846818
1.975206762174939e-07,0,1.975206762174939e-07,0,1.975206762174939e-07,0.00210641178418251
1.975207674070589e-07,0,1.975207674070589e-07,0,1.975207674070589e-07,0.002195004387144459
1.975209497861889e-07,0,1.975209497861889e-07,0,1.975209497861889e-07,0.002355214270870929
1.975213145444489e-07,0,1.975213145444489e-07,0,1.975213145444489e-07,0.002591795075459567
1.975218276704216e-07,0,1.975218276704216e-07,0,1.975218276704216e-07,0.002782356030485738
1.975220842334079e-07,0,1.975220842334079e-07,0,1.975220842334079e-07,0.002824610682050764
