/Q X,/Q Y,/CLK X,/CLK Y,/D X,/D Y
1.567532156187685e-07,-5.167568275246536e-07,1.567532156187685e-07,0,1.567532156187685e-07,0
1.567634372295172e-07,-1.192406678681049e-07,1.567634372295172e-07,0,1.567634372295172e-07,0
1.567747307013663e-07,2.611835777590536e-07,1.567747307013663e-07,0,1.567747307013663e-07,0
1.567863674778204e-07,1.50343830790085e-07,1.567863674778204e-07,0,1.567863674778204e-07,0
1.568006282089543e-07,9.581159947291352e-08,1.568006282089543e-07,0,1.568006282089543e-07,0
1.568187505601237e-07,5.695507233571803e-08,1.568187505601237e-07,0,1.568187505601237e-07,0
1.568444856194039e-07,5.030347006428702e-08,1.568444856194039e-07,0,1.568444856194039e-07,0
1.568833770553099e-07,4.948639247095442e-08,1.568833770553099e-07,0,1.568833770553099e-07,0
1.569525188737682e-07,4.923314733410981e-08,1.569525188737682e-07,0,1.569525188737682e-07,0
1.57062400007865e-07,4.998173311578702e-08,1.57062400007865e-07,0,1.57062400007865e-07,0
1.572e-07,4.891877630002859e-08,1.572e-07,0,1.572e-07,0
1.572000390625e-07,1.383918463188194e-07,1.572000390625e-07,0,1.572000390625e-07,0.00312500000021861
1.572001171875e-07,4.757429993012813e-07,1.572001171875e-07,0,1.572001171875e-07,0.009375000000655833
1.572002734375e-07,1.430802081710829e-06,1.572002734375e-07,0,1.572002734375e-07,0.02187500000153027
1.572003173005108e-07,1.664508429006095e-06,1.572003173005108e-07,0,1.572003173005108e-07,0.02538404086485825
1.572004050265324e-07,2.064519222197286e-06,1.572004050265324e-07,0,1.572004050265324e-07,0.0324021225915142
1.572005804785756e-07,2.720446069239691e-06,1.572005804785756e-07,0,1.572005804785756e-07,0.04643828604482612
1.572009313826619e-07,3.786803918385437e-06,1.572009313826619e-07,0,1.572009313826619e-07,0.07451061295144994
1.572016331908346e-07,3.955872668796668e-06,1.572016331908346e-07,0,1.572016331908346e-07,0.1306552667646975
1.572030368071799e-07,1.933409303797249e-06,1.572030368071799e-07,0,1.572030368071799e-07,0.2429445743911928
1.572051658128366e-07,-2.153044957120491e-06,1.572051658128366e-07,0,1.572051658128366e-07,0.4132650269286335
1.572076475424908e-07,-4.024402891933902e-06,1.572076475424908e-07,0,1.572076475424908e-07,0.6118033992597588
1.572088237712454e-07,-2.844810565692615e-06,1.572088237712454e-07,0,1.572088237712454e-07,0.7059016996313918
1.5721e-07,-1.648186449033165e-06,1.5721e-07,0,1.5721e-07,0.8
1.572100632956016e-07,-1.73828141432513e-06,1.572100632956016e-07,0,1.572100632956016e-07,0.8
1.572101898868047e-07,-2.070598503266789e-06,1.572101898868047e-07,0,1.572101898868047e-07,0.8
1.572102531824063e-07,-2.281962112988831e-06,1.572102531824063e-07,0,1.572102531824063e-07,0.8
1.572103797736094e-07,-2.585551752006951e-06,1.572103797736094e-07,0,1.572103797736094e-07,0.8
1.572106329380878e-07,-2.97777704431033e-06,1.572106329380878e-07,0,1.572106329380878e-07,0.8
1.572110020275162e-07,-3.159016591904157e-06,1.572110020275162e-07,0,1.572110020275162e-07,0.8
1.572111865722304e-07,-3.091901555168519e-06,1.572111865722304e-07,0,1.572111865722304e-07,0.8
1.572115556616589e-07,-2.739528511155746e-06,1.572115556616589e-07,0,1.572115556616589e-07,0.8
1.572122938405157e-07,-1.677430877573817e-06,1.572122938405157e-07,0,1.572122938405157e-07,0.8
1.572137701982295e-07,1.645779597926947e-07,1.572137701982295e-07,0,1.572137701982295e-07,0.8
1.572152242105163e-07,2.284036403239602e-06,1.572152242105163e-07,0,1.572152242105163e-07,0.8
1.572168294085096e-07,2.874582837897011e-06,1.572168294085096e-07,0,1.572168294085096e-07,0.8
1.572182642069541e-07,2.701565524399379e-06,1.572182642069541e-07,0,1.572182642069541e-07,0.8
1.572198636885272e-07,2.121748591637084e-06,1.572198636885272e-07,0,1.572198636885272e-07,0.8
1.572219354600396e-07,1.260749097161323e-06,1.572219354600396e-07,0,1.572219354600396e-07,0.8
1.572249452373782e-07,2.533156539245561e-07,1.572249452373782e-07,0,1.572249452373782e-07,0.8
1.572295218269838e-07,-4.678035070977437e-07,1.572295218269838e-07,0,1.572295218269838e-07,0.8
1.572375574392056e-07,-3.721733447292262e-07,1.572375574392056e-07,0,1.572375574392056e-07,0.8
1.572500616073116e-07,1.037831288669479e-07,1.572500616073116e-07,0,1.572500616073116e-07,0.8
1.572645846734717e-07,1.158200133329391e-07,1.572645846734717e-07,0,1.572645846734717e-07,0.8
1.572786032786361e-07,9.801902029045357e-08,1.572786032786361e-07,0,1.572786032786361e-07,0.8
1.572904851080767e-07,2.142685622804834e-07,1.572904851080767e-07,0,1.572904851080767e-07,0.8
1.573032630030712e-07,3.153932075526263e-07,1.573032630030712e-07,0,1.573032630030712e-07,0.8
1.573130265513387e-07,2.906613537946261e-08,1.573130265513387e-07,0,1.573130265513387e-07,0.8
1.573228401278803e-07,-1.918525564944842e-07,1.573228401278803e-07,0,1.573228401278803e-07,0.8
1.57335117013243e-07,-1.261290527482107e-06,1.57335117013243e-07,0,1.57335117013243e-07,0.8
1.573382864333338e-07,-1.10171768273628e-06,1.573382864333338e-07,0,1.573382864333338e-07,0.8
1.573446252735154e-07,-2.534673835650318e-07,1.573446252735154e-07,0,1.573446252735154e-07,0.8
1.573501527969183e-07,3.292971383860197e-07,1.573501527969183e-07,0,1.573501527969183e-07,0.8
1.573570021376231e-07,5.631525984876861e-07,1.573570021376231e-07,0,1.573570021376231e-07,0.8
1.573645782856507e-07,1.554151973524973e-06,1.573645782856507e-07,0,1.573645782856507e-07,0.8
1.573715189086153e-07,8.73058684346267e-07,1.573715189086153e-07,0,1.573715189086153e-07,0.8
1.573783856358756e-07,-5.753552916608794e-08,1.573783856358756e-07,0,1.573783856358756e-07,0.8
1.573868533883304e-07,-2.8097897583639e-07,1.573868533883304e-07,0,1.573868533883304e-07,0.8
1.573980888259887e-07,-1.536546003553913e-07,1.573980888259887e-07,0,1.573980888259887e-07,0.8
1.574137690520223e-07,1.160819633351307e-08,1.574137690520223e-07,0,1.574137690520223e-07,0.8
1.574364695942668e-07,4.910072976712146e-08,1.574364695942668e-07,0,1.574364695942668e-07,0.8
1.574742051533356e-07,5.198657824716789e-08,1.574742051533356e-07,0,1.574742051533356e-07,0.8
1.575303531375682e-07,4.629377235877618e-08,1.575303531375682e-07,0,1.575303531375682e-07,0.8
1.576247899688941e-07,5.300171603448592e-08,1.576247899688941e-07,0,1.576247899688941e-07,0.8
1.57717394984447e-07,4.585290366494116e-08,1.57717394984447e-07,0,1.57717394984447e-07,0.8
1.5781e-07,5.330275639111054e-08,1.5781e-07,0,1.5781e-07,0.8
1.578100390625e-07,-3.158801809017667e-08,1.578100390625e-07,0,1.578100390625e-07,0.7968749999995002
1.578101171875e-07,-3.049286957747733e-07,1.578101171875e-07,0,1.578101171875e-07,0.790624999999063
1.578102734375e-07,-7.975553831491205e-07,1.578102734375e-07,0,1.578102734375e-07,0.7781249999981885
1.578104556299789e-07,-1.197055628739131e-06,1.578104556299789e-07,0,1.578104556299789e-07,0.7635496016847196
1.578107613072167e-07,-1.812895035317717e-06,1.578107613072167e-07,0,1.578107613072167e-07,0.7390954226668673
1.578113007242873e-07,-2.126508147922544e-06,1.578113007242873e-07,0,1.578113007242873e-07,0.6959420570186838
1.578121835950174e-07,-2.03326068979868e-06,1.578121835950174e-07,0,1.578121835950174e-07,0.6253123986112072
1.578136567553796e-07,-7.553413305222432e-07,1.578136567553796e-07,0,1.578136567553796e-07,0.5074595696347055
1.578156669902639e-07,7.217714707894852e-07,1.578156669902639e-07,0,1.578156669902639e-07,0.346640778891784
1.578181227216291e-07,2.093125538177181e-06,1.578181227216291e-07,0,1.578181227216291e-07,0.1501822696707389
1.578190613608146e-07,2.388206053074522e-06,1.578190613608146e-07,0,1.578190613608146e-07,0.07509113483477525
1.5782e-07,2.086617019339631e-06,1.5782e-07,0,1.5782e-07,0
1.578200685140107e-07,2.23193945912922e-06,1.578200685140107e-07,0,1.578200685140107e-07,0
1.57820102771016e-07,2.325233421279645e-06,1.57820102771016e-07,0,1.57820102771016e-07,0
1.578201712850268e-07,2.589810799991818e-06,1.578201712850268e-07,0,1.578201712850268e-07,0
1.578203083130482e-07,3.125276256157089e-06,1.578203083130482e-07,0,1.578203083130482e-07,0
1.578204837253056e-07,3.645678786716786e-06,1.578204837253056e-07,0,1.578204837253056e-07,0
1.578208345498206e-07,4.270622634705002e-06,1.578208345498206e-07,0,1.578208345498206e-07,0
1.578215361988505e-07,4.335502488188538e-06,1.578215361988505e-07,0,1.578215361988505e-07,0
1.578229394969103e-07,2.433977971836018e-06,1.578229394969103e-07,0,1.578229394969103e-07,0
1.57824734231971e-07,-3.878810266773945e-07,1.57824734231971e-07,0,1.57824734231971e-07,0
1.578272188431582e-07,-2.639470457263596e-06,1.578272188431582e-07,0,1.578272188431582e-07,0
1.578294970936516e-07,-2.659282182902149e-06,1.578294970936516e-07,0,1.578294970936516e-07,0
1.578314460594834e-07,-1.843782443371797e-06,1.578314460594834e-07,0,1.578314460594834e-07,0
1.57833523203496e-07,-1.129680744806966e-06,1.57833523203496e-07,0,1.57833523203496e-07,0
1.578363208105357e-07,-1.16298960585046e-07,1.578363208105357e-07,0,1.578363208105357e-07,0
1.578406614396283e-07,6.828500552599366e-07,1.578406614396283e-07,0,1.578406614396283e-07,0
1.578468141561629e-07,6.354038183929426e-07,1.578468141561629e-07,0,1.578468141561629e-07,0
1.578542099830924e-07,9.787861565746924e-08,1.578542099830924e-07,0,1.578542099830924e-07,0
1.578642042110533e-07,-2.495156913049441e-07,1.578642042110533e-07,0,1.578642042110533e-07,0
1.578729134409412e-07,-3.54586258613322e-07,1.578729134409412e-07,0,1.578729134409412e-07,0
1.578811590861023e-07,-1.817994357867862e-07,1.578811590861023e-07,0,1.578811590861023e-07,0
1.5788894016263e-07,2.71790572663491e-07,1.5788894016263e-07,0,1.5788894016263e-07,0
1.578992826489928e-07,8.681050200843713e-07,1.578992826489928e-07,0,1.578992826489928e-07,0
1.579083708929621e-07,2.329734567797498e-07,1.579083708929621e-07,0,1.579083708929621e-07,0
1.579173193880138e-07,2.765643285654432e-07,1.579173193880138e-07,0,1.579173193880138e-07,0
1.57925104791071e-07,1.250959489364906e-07,1.57925104791071e-07,0,1.57925104791071e-07,0
1.579328213078103e-07,-7.725849560768288e-08,1.579328213078103e-07,0,1.579328213078103e-07,0
1.579414730618689e-07,-2.415551613775752e-07,1.579414730618689e-07,0,1.579414730618689e-07,0
1.579532155861927e-07,-5.167577176055245e-07,1.579532155861927e-07,0,1.579532155861927e-07,0
1.579634371929855e-07,-1.192405644457856e-07,1.579634371929855e-07,0,1.579634371929855e-07,0
1.57974730656608e-07,2.611835029725558e-07,1.57974730656608e-07,0,1.57974730656608e-07,0
1.579863674302313e-07,1.503440851740941e-07,1.579863674302313e-07,0,1.579863674302313e-07,0
1.580006281552786e-07,9.581167720859238e-08,1.580006281552786e-07,0,1.580006281552786e-07,0
1.580187505002847e-07,5.695511365844734e-08,1.580187505002847e-07,0,1.580187505002847e-07,0
1.580444855469344e-07,5.030345303201978e-08,1.580444855469344e-07,0,1.580444855469344e-07,0
1.580833769656593e-07,4.948641141447806e-08,1.580833769656593e-07,0,1.580833769656593e-07,0
1.581525187452784e-07,4.92331278212937e-08,1.581525187452784e-07,0,1.581525187452784e-07,0
1.582623998358338e-07,4.998175290406647e-08,1.582623998358338e-07,0,1.582623998358338e-07,0
1.584e-07,4.89187565268507e-08,1.584e-07,0,1.584e-07,2.117582368135751e-12
1.584000390625e-07,1.383918446377243e-07,1.584000390625e-07,0,1.584000390625e-07,0.003125000002336193
1.584001171875e-07,4.757430169815142e-07,1.584001171875e-07,0,1.584001171875e-07,0.009375000002773415
1.584002734375e-07,1.430802107762424e-06,1.584002734375e-07,0,1.584002734375e-07,0.02187500000364786
1.584003173005109e-07,1.664508461981131e-06,1.584003173005109e-07,0,1.584003173005109e-07,0.02538404086909342
1.584004050265325e-07,2.064519261111443e-06,1.584004050265325e-07,0,1.584004050265325e-07,0.03240212259998454
1.584005804785758e-07,2.720446118482574e-06,1.584005804785758e-07,0,1.584005804785758e-07,0.04643828606176677
1.584009313826623e-07,3.786803977654287e-06,1.584009313826623e-07,0,1.584009313826623e-07,0.07451061298533125
1.584016331908354e-07,3.955872733014888e-06,1.584016331908354e-07,0,1.584016331908354e-07,0.1306552668324602
1.584030368071816e-07,1.933409341219786e-06,1.584030368071816e-07,0,1.584030368071816e-07,0.2429445745267181
1.584051658128391e-07,-2.153044980725321e-06,1.584051658128391e-07,0,1.584051658128391e-07,0.4132650271255687
1.584076475424929e-07,-4.024402972351205e-06,1.584076475424929e-07,0,1.584076475424929e-07,0.6118033994355181
1.584088237712465e-07,-2.844810635698073e-06,1.584088237712465e-07,0,1.584088237712465e-07,0.7059016997182126
1.5841e-07,-1.648186503657609e-06,1.5841e-07,0,1.5841e-07,0.8
1.584100632956015e-07,-1.738281472357171e-06,1.584100632956015e-07,0,1.584100632956015e-07,0.8
1.584101898868046e-07,-2.07059856682445e-06,1.584101898868046e-07,0,1.584101898868046e-07,0.8
1.584102531824062e-07,-2.281962178918429e-06,1.584102531824062e-07,0,1.584102531824062e-07,0.8
1.584103797736093e-07,-2.58555182206241e-06,1.584103797736093e-07,0,1.584103797736093e-07,0.8
1.584106329380875e-07,-2.977777119782429e-06,1.584106329380875e-07,0,1.584106329380875e-07,0.8
1.584110020275158e-07,-3.159016669699104e-06,1.584110020275158e-07,0,1.584110020275158e-07,0.8
1.584111865722299e-07,-3.091901640647921e-06,1.584111865722299e-07,0,1.584111865722299e-07,0.8
1.584115556616581e-07,-2.739528590077413e-06,1.584115556616581e-07,0,1.584115556616581e-07,0.8
1.584122938405146e-07,-1.677430934701068e-06,1.584122938405146e-07,0,1.584122938405146e-07,0.8
1.584137701982274e-07,1.645779323262096e-07,1.584137701982274e-07,0,1.584137701982274e-07,0.8
1.584152242105137e-07,2.284036438943612e-06,1.584152242105137e-07,0,1.584152242105137e-07,0.8
1.584168294085088e-07,2.87458288037741e-06,1.584168294085088e-07,0,1.584168294085088e-07,0.8
1.584182642069535e-07,2.701565588702835e-06,1.584182642069535e-07,0,1.584182642069535e-07,0.8
1.584198636885255e-07,2.121748665753499e-06,1.584198636885255e-07,0,1.584198636885255e-07,0.8
1.58421935460035e-07,1.260749162989859e-06,1.58421935460035e-07,0,1.58421935460035e-07,0.8
1.584249452373697e-07,2.533156820427228e-07,1.584249452373697e-07,0,1.584249452373697e-07,0.8
1.584295218269675e-07,-4.678035254333388e-07,1.584295218269675e-07,0,1.584295218269675e-07,0.8
1.584375574391686e-07,-3.721733722462567e-07,1.584375574391686e-07,0,1.584375574391686e-07,0.8
1.584500616072735e-07,1.037831313737765e-07,1.584500616072735e-07,0,1.584500616072735e-07,0.8
1.584645846734409e-07,1.158200191951936e-07,1.584645846734409e-07,0,1.584645846734409e-07,0.8
1.584786032785977e-07,9.801904414464623e-08,1.584786032785977e-07,0,1.584786032785977e-07,0.8
1.58490485105718e-07,2.142686068400624e-07,1.58490485105718e-07,0,1.58490485105718e-07,0.8
1.585032630006981e-07,3.153933437767333e-07,1.585032630006981e-07,0,1.585032630006981e-07,0.8
1.585130265475154e-07,2.906646529808455e-08,1.585130265475154e-07,0,1.585130265475154e-07,0.8
1.585228401217304e-07,-1.918520884947039e-07,1.585228401217304e-07,0,1.585228401217304e-07,0.8
1.585351169925753e-07,-1.261292193027031e-06,1.585351169925753e-07,0,1.585351169925753e-07,0.8
1.585382864098765e-07,-1.101722890425281e-06,1.585382864098765e-07,0,1.585382864098765e-07,0.8
1.585446252444787e-07,-2.534714881567036e-07,1.585446252444787e-07,0,1.585446252444787e-07,0.8
1.585501527632391e-07,3.292993566404478e-07,1.585501527632391e-07,0,1.585501527632391e-07,0.8
1.585570021048753e-07,5.631542549605816e-07,1.585570021048753e-07,0,1.585570021048753e-07,0.8
1.585645782531073e-07,1.55415273530231e-06,1.585645782531073e-07,0,1.585645782531073e-07,0.8
1.585715188758824e-07,8.730591015192967e-07,1.585715188758824e-07,0,1.585715188758824e-07,0.8
1.585783856019324e-07,-5.753542713468645e-08,1.585783856019324e-07,0,1.585783856019324e-07,0.8
1.585868533507677e-07,-2.809790584789918e-07,1.585868533507677e-07,0,1.585868533507677e-07,0.8
1.58598088782171e-07,-1.536548304168715e-07,1.58598088782171e-07,0,1.58598088782171e-07,0.8
1.586137689983314e-07,1.160808992078939e-08,1.586137689983314e-07,0,1.586137689983314e-07,0.8
1.586364695244107e-07,4.910070851072213e-08,1.586364695244107e-07,0,1.586364695244107e-07,0.8
1.586742050531804e-07,5.198659746827696e-08,1.586742050531804e-07,0,1.586742050531804e-07,0.8
1.587303529840788e-07,4.629375396647765e-08,1.587303529840788e-07,0,1.587303529840788e-07,0.8
1.588247896952124e-07,5.300173377342394e-08,1.588247896952124e-07,0,1.588247896952124e-07,0.8
1.589173948476062e-07,4.585288708404906e-08,1.589173948476062e-07,0,1.589173948476062e-07,0.8
1.5901e-07,5.330277207147247e-08,1.5901e-07,0,1.5901e-07,0.8
1.590100390625e-07,-3.158798063183403e-08,1.590100390625e-07,0,1.590100390625e-07,0.7968749999995002
1.590101171875e-07,-3.049286647644453e-07,1.590101171875e-07,0,1.590101171875e-07,0.790624999999063
1.590102734375e-07,-7.975553703004185e-07,1.590102734375e-07,0,1.590102734375e-07,0.7781249999981885
1.590104556299789e-07,-1.197055623265922e-06,1.590104556299789e-07,0,1.590104556299789e-07,0.7635496016868373
1.590107613072166e-07,-1.812895057263773e-06,1.590107613072166e-07,0,1.590107613072166e-07,0.73909542267322
1.590113007242871e-07,-2.126510341390749e-06,1.590113007242871e-07,0,1.590113007242871e-07,0.6959420570313893
1.59012183595017e-07,-2.033261281707695e-06,1.59012183595017e-07,0,1.59012183595017e-07,0.6253123986387358
1.590136567553791e-07,-7.553407013134286e-07,1.590136567553791e-07,0,1.590136567553791e-07,0.5074595696685869
1.590156669902631e-07,7.217720108052855e-07,1.590156669902631e-07,0,1.590156669902631e-07,0.3466407789510763
1.590181227216287e-07,2.093125831473099e-06,1.590181227216287e-07,0,1.590181227216287e-07,0.1501822697025027
1.590190613608144e-07,2.388205139201944e-06,1.590190613608144e-07,0,1.590190613608144e-07,0.07509113484959828
1.5902e-07,2.08661686891695e-06,1.5902e-07,0,1.5902e-07,0
1.590200685140107e-07,2.231939287917604e-06,1.590200685140107e-07,0,1.590200685140107e-07,0
1.59020102771016e-07,2.325233257566225e-06,1.59020102771016e-07,0,1.59020102771016e-07,0
1.590201712850267e-07,2.589810669904999e-06,1.590201712850267e-07,0,1.590201712850267e-07,0
1.590203083130481e-07,3.125276181734808e-06,1.590203083130481e-07,0,1.590203083130481e-07,0
1.590204837253056e-07,3.645678779974231e-06,1.590204837253056e-07,0,1.590204837253056e-07,0
1.590208345498206e-07,4.27062273460866e-06,1.590208345498206e-07,0,1.590208345498206e-07,0
1.590215361988505e-07,4.335502731802206e-06,1.590215361988505e-07,0,1.590215361988505e-07,0
1.590229394969102e-07,2.433980010374048e-06,1.590229394969102e-07,0,1.590229394969102e-07,0
1.590247342319708e-07,-3.878808031418386e-07,1.590247342319708e-07,0,1.590247342319708e-07,0
1.590272188431577e-07,-2.639471227986678e-06,1.590272188431577e-07,0,1.590272188431577e-07,0
1.590294970936521e-07,-2.65928241627878e-06,1.590294970936521e-07,0,1.590294970936521e-07,0
1.59031446059484e-07,-1.843782373268176e-06,1.59031446059484e-07,0,1.59031446059484e-07,0
1.590335232034964e-07,-1.129680610541037e-06,1.590335232034964e-07,0,1.590335232034964e-07,0
1.590363208105353e-07,-1.162989359668939e-07,1.590363208105353e-07,0,1.590363208105353e-07,0
1.590406614396274e-07,6.828500714722617e-07,1.590406614396274e-07,0,1.590406614396274e-07,0
1.590468141561599e-07,6.354038673572966e-07,1.590468141561599e-07,0,1.590468141561599e-07,0
1.590542099830924e-07,9.787879837434194e-08,1.590542099830924e-07,0,1.590542099830924e-07,0
1.590642042110517e-07,-2.495162270957439e-07,1.590642042110517e-07,0,1.590642042110517e-07,0
1.590729134408902e-07,-3.545880510784283e-07,1.590729134408902e-07,0,1.590729134408902e-07,0
1.59081159086008e-07,-1.818001756490471e-07,1.59081159086008e-07,0,1.59081159086008e-07,0
1.590889401629582e-07,2.71794555292485e-07,1.590889401629582e-07,0,1.590889401629582e-07,0
1.59099282649261e-07,8.681027982722195e-07,1.59099282649261e-07,0,1.59099282649261e-07,0
1.591083708936952e-07,2.329748757272529e-07,1.591083708936952e-07,0,1.591083708936952e-07,0
1.591173193900148e-07,2.765660329537702e-07,1.591173193900148e-07,0,1.591173193900148e-07,0
1.591251047853448e-07,1.250967647135896e-07,1.591251047853448e-07,0,1.591251047853448e-07,0
1.591328212956524e-07,-7.726056873832707e-08,1.591328212956524e-07,0,1.591328212956524e-07,0
1.591414730504137e-07,-2.415564204688518e-07,1.591414730504137e-07,0,1.591414730504137e-07,0
1.591532155538575e-07,-5.167585993069274e-07,1.591532155538575e-07,0,1.591532155538575e-07,0
1.591634371567243e-07,-1.192404647959259e-07,1.591634371567243e-07,0,1.591634371567243e-07,0
1.591747306121962e-07,2.611834294675792e-07,1.591747306121962e-07,0,1.591747306121962e-07,0
1.591863673830049e-07,1.503443375056131e-07,1.591863673830049e-07,0,1.591863673830049e-07,0
1.592006281020104e-07,9.581175463372551e-08,1.592006281020104e-07,0,1.592006281020104e-07,0
1.592187504408891e-07,5.695515439515332e-08,1.592187504408891e-07,0,1.592187504408891e-07,0
1.592444854749894e-07,5.030343643955992e-08,1.592444854749894e-07,0,1.592444854749894e-07,0
1.592833768766306e-07,4.948642989261873e-08,1.592833768766306e-07,0,1.592833768766306e-07,0
1.593525186175993e-07,4.923310878007567e-08,1.593525186175993e-07,0,1.593525186175993e-07,0
1.594623996649166e-07,4.99817722247998e-08,1.594623996649166e-07,0,1.594623996649166e-07,0
1.596e-07,4.891873721697552e-08,1.596e-07,0,1.596e-07,0
1.596000390625e-07,1.383918432136274e-07,1.596000390625e-07,0,1.596000390625e-07,0.00312500000021861
1.596001171875e-07,4.757430349754777e-07,1.596001171875e-07,0,1.596001171875e-07,0.009375000000655833
1.596002734375e-07,1.430802134064837e-06,1.596002734375e-07,0,1.596002734375e-07,0.02187500000153027
1.596003173005108e-07,1.664508494861467e-06,1.596003173005108e-07,0,1.596003173005108e-07,0.02538404086697583
1.596004050265325e-07,2.064519299518241e-06,1.596004050265325e-07,0,1.596004050265325e-07,0.03240212259786696
1.596005804785757e-07,2.720446166884325e-06,1.596005804785757e-07,0,1.596005804785757e-07,0.04643828605964918
1.596009313826623e-07,3.78680403599519e-06,1.596009313826623e-07,0,1.596009313826623e-07,0.07451061298321367
1.596016331908354e-07,3.955872797262285e-06,1.596016331908354e-07,0,1.596016331908354e-07,0.1306552668303426
1.596030368071816e-07,1.933409381545089e-06,1.596030368071816e-07,0,1.596030368071816e-07,0.2429445745246005
1.59605165812839e-07,-2.153044999632323e-06,1.59605165812839e-07,0,1.59605165812839e-07,0.4132650271213335
1.596076475424929e-07,-4.024403053207374e-06,1.596076475424929e-07,0,1.596076475424929e-07,0.6118033994334006
1.596088237712465e-07,-2.844810706118124e-06,1.596088237712465e-07,0,1.596088237712465e-07,0.7059016997182126
1.5961e-07,-1.648186557423263e-06,1.5961e-07,0,1.5961e-07,0.8
1.596100632956015e-07,-1.738281529442324e-06,1.596100632956015e-07,0,1.596100632956015e-07,0.8
1.596101898868046e-07,-2.070598629388941e-06,1.596101898868046e-07,0,1.596101898868046e-07,0.8
1.596102531824061e-07,-2.281962243861222e-06,1.596102531824061e-07,0,1.596102531824061e-07,0.8
1.596103797736091e-07,-2.585551890975546e-06,1.596103797736091e-07,0,1.596103797736091e-07,0.8
1.596106329380873e-07,-2.977777193827792e-06,1.596106329380873e-07,0,1.596106329380873e-07,0.8
1.596110020275154e-07,-3.159016746173217e-06,1.596110020275154e-07,0,1.596110020275154e-07,0.8
1.596111865722294e-07,-3.091901724820051e-06,1.596111865722294e-07,0,1.596111865722294e-07,0.8
1.596115556616575e-07,-2.739528667582354e-06,1.596115556616575e-07,0,1.596115556616575e-07,0.8
1.596122938405137e-07,-1.677430990281256e-06,1.596122938405137e-07,0,1.596122938405137e-07,0.8
1.596137701982262e-07,1.645779064816483e-07,1.596137701982262e-07,0,1.596137701982262e-07,0.8
1.59615224210512e-07,2.284036475226065e-06,1.59615224210512e-07,0,1.59615224210512e-07,0.8
1.596168294085089e-07,2.874582922500939e-06,1.596168294085089e-07,0,1.596168294085089e-07,0.8
1.596182642069537e-07,2.701565652555217e-06,1.596182642069537e-07,0,1.596182642069537e-07,0.8
1.596198636885247e-07,2.121748738949181e-06,1.596198636885247e-07,0,1.596198636885247e-07,0.8
1.596219354600316e-07,1.260749227943571e-06,1.596219354600316e-07,0,1.596219354600316e-07,0.8
1.596249452373629e-07,2.533157092669649e-07,1.596249452373629e-07,0,1.596249452373629e-07,0.8
1.59629521826954e-07,-4.678035436497673e-07,1.59629521826954e-07,0,1.59629521826954e-07,0.8
1.596375574391372e-07,-3.721733994313013e-07,1.596375574391372e-07,0,1.596375574391372e-07,0.8
1.596500616072429e-07,1.037831341724138e-07,1.596500616072429e-07,0,1.596500616072429e-07,0.8
1.596645846734169e-07,1.158200246449844e-07,1.596645846734169e-07,0,1.596645846734169e-07,0.8
1.596786032785672e-07,9.801906794839576e-08,1.596786032785672e-07,0,1.596786032785672e-07,0.8
1.596904851033875e-07,2.142686509738487e-07,1.596904851033875e-07,0,1.596904851033875e-07,0.8
1.597032629983525e-07,3.153934790072747e-07,1.597032629983525e-07,0,1.597032629983525e-07,0.8
1.597130265437311e-07,2.906679206872808e-08,1.597130265437311e-07,0,1.597130265437311e-07,0.8
1.5972284011564e-07,-1.918516245868229e-07,1.5972284011564e-07,0,1.5972284011564e-07,0.8
1.597351169720929e-07,-1.261293844267549e-06,1.597351169720929e-07,0,1.597351169720929e-07,0.8
1.597382863866265e-07,-1.101728050737205e-06,1.597382863866265e-07,0,1.597382863866265e-07,0.8
1.597446252156937e-07,-2.534755628508824e-07,1.597446252156937e-07,0,1.597446252156937e-07,0.8
1.59750152729846e-07,3.293015528011502e-07,1.59750152729846e-07,0,1.59750152729846e-07,0.8
1.59757002072405e-07,5.631558899951972e-07,1.59757002072405e-07,0,1.59757002072405e-07,0.8
1.597645782208331e-07,1.554153504898197e-06,1.597645782208331e-07,0,1.597645782208331e-07,0.8
1.597715188433892e-07,8.730595189244554e-07,1.597715188433892e-07,0,1.597715188433892e-07,0.8
1.597783855682375e-07,-5.753532208572833e-08,1.597783855682375e-07,0,1.597783855682375e-07,0.8
1.597868533134824e-07,-2.809791407138996e-07,1.597868533134824e-07,0,1.597868533134824e-07,0.8
1.597980887386868e-07,-1.536550595099451e-07,1.597980887386868e-07,0,1.597980887386868e-07,0.8
1.598137689450318e-07,1.160798337689945e-08,1.598137689450318e-07,0,1.598137689450318e-07,0.8
1.598364694550359e-07,4.910068773786894e-08,1.598364694550359e-07,0,1.598364694550359e-07,0.8
1.598742049535799e-07,5.198661616804085e-08,1.598742049535799e-07,0,1.598742049535799e-07,0.8
1.599303528314982e-07,4.62937360975707e-08,1.599303528314982e-07,0,1.599303528314982e-07,0.8
1.600247894231712e-07,5.300175099106328e-08,1.600247894231712e-07,0,1.600247894231712e-07,0.8
1.601173947115856e-07,4.585287102114372e-08,1.601173947115856e-07,0,1.601173947115856e-07,0.8
1.6021e-07,5.33027872510552e-08,1.6021e-07,0,1.6021e-07,0.8
1.602100390625e-07,-3.158794368102656e-08,1.602100390625e-07,0,1.602100390625e-07,0.7968749999995002
